collarid,fromdepth,todepth,_id0,_id1,Company_ID,Company_LithoCode,Company_Litho,comp lithology,Score,Level_3,Level_2,Level_1,xbt,ybt,zbt,xmt,ymt,zmt,xet,yet,zet,Unnamed: 20,dhgeochemistryid,holeid,companyholeid,Al2O3_pct,CaO_pct,Cu_ppm,Fe_pct,K2O_pct,Mgo_pct,MnO_pct,Na2O_pct,P_pct,Pb_ppm,S_pct,SiO2_pct,Zn_ppm
0,79,80,525,3087,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,331.9722819,482693.5366,6775498.089,329.4722819,482693.5366,6775498.089,326.9722819,,28267506,82655KararaMKD437,MKD437,10.48,0.91,60,5.95,2.58,2.72,0.39,1.45,0.043,50,0.515,68.62,80
0,80,81,525,3088,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,331.9722819,482693.5366,6775498.089,329.4722819,482693.5366,6775498.089,326.9722819,,28267507,82655KararaMKD437,MKD437,10.8,1.16,70,4.85,2.68,2.52,0.21,1.52,0.044,70,0.554,70.81,90
0,81,82,525,3089,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,331.9722819,482693.5366,6775498.089,329.4722819,482693.5366,6775498.089,326.9722819,,28267508,82655KararaMKD437,MKD437,10.88,1.55,80,5.01,2.66,2.6,0.18,1.44,0.042,70,0.564,71.05,100
0,82,83,525,3090,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,331.9722819,482693.5366,6775498.089,329.4722819,482693.5366,6775498.089,326.9722819,,28267509,82655KararaMKD437,MKD437,12.61,1.62,80,5.82,3.04,3.04,0.18,1.6,0.047,80,0.506,66.74,140
0,83,84,525,3091,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,331.9722819,482693.5366,6775498.089,329.4722819,482693.5366,6775498.089,326.9722819,,28267510,82655KararaMKD437,MKD437,10.79,1.85,70,5.22,2.63,2.69,0.21,1.02,0.041,60,0.44,70.77,100
0,84,85,526,3092,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,326.9722819,482693.5366,6775498.089,316.9722819,482693.5366,6775498.089,306.9722819,,28267511,82655KararaMKD437,MKD437,12.26,1.77,80,6.37,3.28,2.97,0.3,1.22,0.049,60,0.579,65.52,110
0,85,86,526,3093,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,326.9722819,482693.5366,6775498.089,316.9722819,482693.5366,6775498.089,306.9722819,,28267512,82655KararaMKD437,MKD437,12.14,1.97,80,6.08,2.75,2.85,0.19,1.37,0.05,60,0.604,67.17,110
0,86,87,526,3094,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,326.9722819,482693.5366,6775498.089,316.9722819,482693.5366,6775498.089,306.9722819,,28267513,82655KararaMKD437,MKD437,12.73,1.65,80,5.79,3.07,2.94,0.2,1.2,0.048,50,0.508,66.72,100
0,87,88,526,3095,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,326.9722819,482693.5366,6775498.089,316.9722819,482693.5366,6775498.089,306.9722819,,28267514,82655KararaMKD437,MKD437,14,0.86,80,6.63,3.03,3.22,0.17,1.05,0.052,70,0.582,64.58,110
0,88,89,526,3096,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,326.9722819,482693.5366,6775498.089,316.9722819,482693.5366,6775498.089,306.9722819,,28267515,82655KararaMKD437,MKD437,14.45,1.24,80,7.09,3.15,3.36,0.2,1.16,0.054,70,0.517,62.75,110
0,89,90,526,3097,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,326.9722819,482693.5366,6775498.089,316.9722819,482693.5366,6775498.089,306.9722819,,28267516,82655KararaMKD437,MKD437,13.27,1.7,90,6.36,2.99,3.01,0.18,1.26,0.05,60,0.571,64.94,110
0,90,91,526,3098,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,326.9722819,482693.5366,6775498.089,316.9722819,482693.5366,6775498.089,306.9722819,,28267517,82655KararaMKD437,MKD437,13.86,1.34,90,7.13,3.02,3.26,0.16,1.19,0.052,60,0.589,63.29,100
0,91,92,526,3099,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,326.9722819,482693.5366,6775498.089,316.9722819,482693.5366,6775498.089,306.9722819,,28267518,82655KararaMKD437,MKD437,12.6,1.78,70,5.34,3.2,2.85,0.17,1.25,0.051,50,0.413,66.91,90
0,92,93,526,3100,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,326.9722819,482693.5366,6775498.089,316.9722819,482693.5366,6775498.089,306.9722819,,28267519,82655KararaMKD437,MKD437,12.27,2.29,70,5,2.89,2.89,0.17,1.38,0.051,50,0.353,68.04,80
0,93,94,526,3101,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,326.9722819,482693.5366,6775498.089,316.9722819,482693.5366,6775498.089,306.9722819,,28267520,82655KararaMKD437,MKD437,12.39,1.64,70,4.86,2.89,2.95,0.14,1.66,0.05,60,0.323,69.2,90
0,94,95,526,3102,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,326.9722819,482693.5366,6775498.089,316.9722819,482693.5366,6775498.089,306.9722819,,28267521,82655KararaMKD437,MKD437,12.57,1.64,90,5.03,3.14,2.98,0.12,1.42,0.052,50,0.238,68.21,90
0,95,96,526,3103,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,326.9722819,482693.5366,6775498.089,316.9722819,482693.5366,6775498.089,306.9722819,,28267522,82655KararaMKD437,MKD437,12.52,2.66,70,5.15,3.04,2.98,0.14,1.51,0.049,70,0.232,67.35,90
0,96,97,526,3104,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,326.9722819,482693.5366,6775498.089,316.9722819,482693.5366,6775498.089,306.9722819,,28267523,82655KararaMKD437,MKD437,11.46,2.65,70,4.62,3.02,2.65,0.14,1.42,0.044,70,0.325,69.43,90
0,97,98,526,3105,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,326.9722819,482693.5366,6775498.089,316.9722819,482693.5366,6775498.089,306.9722819,,28267524,82655KararaMKD437,MKD437,11.42,1.65,70,5.34,3.14,2.86,0.11,1.69,0.043,50,0.285,69.12,80
0,98,99,526,3106,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,326.9722819,482693.5366,6775498.089,316.9722819,482693.5366,6775498.089,306.9722819,,28267525,82655KararaMKD437,MKD437,10.21,1.51,60,7.29,2.7,2.9,0.11,1.35,0.038,60,0.34,68.05,70
0,99,100,526,3107,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,326.9722819,482693.5366,6775498.089,316.9722819,482693.5366,6775498.089,306.9722819,,28267526,82655KararaMKD437,MKD437,9.62,1.68,70,14.31,1.69,3.83,0.14,0.39,0.041,50,0.456,58.97,50
0,100,101,526,3108,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,326.9722819,482693.5366,6775498.089,316.9722819,482693.5366,6775498.089,306.9722819,,28267527,82655KararaMKD437,MKD437,12.79,1.2,50,13.69,3.24,4.03,0.15,0.68,0.051,40,0.268,54.42,70
0,101,102,526,3109,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,326.9722819,482693.5366,6775498.089,316.9722819,482693.5366,6775498.089,306.9722819,,28267528,82655KararaMKD437,MKD437,13.34,1.95,60,10.67,3.89,3.43,0.14,1.83,0.052,70,0.106,57.05,80
0,102,103,526,3110,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,326.9722819,482693.5366,6775498.089,316.9722819,482693.5366,6775498.089,306.9722819,,28267529,82655KararaMKD437,MKD437,10.74,0.91,60,15.14,3.07,3.72,0.13,0.35,0.045,20,0.497,55.97,50
0,103,104,526,3111,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,326.9722819,482693.5366,6775498.089,316.9722819,482693.5366,6775498.089,306.9722819,,28267530,82655KararaMKD437,MKD437,10.38,1.44,50,12.18,2.28,5.04,0.18,0.61,0.045,20,0.317,58.15,40
0,104,105,527,3112,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,306.9722819,482693.5366,6775498.089,304.9722819,482693.5366,6775498.089,302.9722819,,28267531,82655KararaMKD437,MKD437,8.87,3.01,60,15.07,3.37,3.76,0.26,0.53,0.036,20,0.258,54.35,50
0,105,106,527,3113,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,306.9722819,482693.5366,6775498.089,304.9722819,482693.5366,6775498.089,302.9722819,,28267532,82655KararaMKD437,MKD437,7.3,1.06,70,22.14,3.06,3.5,0.21,0.11,0.039,20,0.492,50.64,30
0,106,107,527,3114,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,306.9722819,482693.5366,6775498.089,304.9722819,482693.5366,6775498.089,302.9722819,,28267533,82655KararaMKD437,MKD437,5.44,2.34,40,25.66,2.3,2.91,0.19,0.39,0.07,10,0.151,46.71,20
0,107,108,527,3115,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,306.9722819,482693.5366,6775498.089,304.9722819,482693.5366,6775498.089,302.9722819,,28267534,82655KararaMKD437,MKD437,0.18,1.68,30,39.33,0.101,1.3,0.06,0.26,0.068,20,0.029,39.85,-10
0,108,109,528,3116,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,302.9722819,482693.5366,6775498.089,297.9722819,482693.5366,6775498.089,292.9722819,,28267535,82655KararaMKD437,MKD437,0.11,1.03,20,39.6,0.066,1.19,0.04,0.42,0.087,10,0.014,40.2,-10
0,109,110,528,3117,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,302.9722819,482693.5366,6775498.089,297.9722819,482693.5366,6775498.089,292.9722819,,28267536,82655KararaMKD437,MKD437,0.1,0.87,30,39.37,0.02,1.3,0.06,0.03,0.044,10,0.007,41.45,-10
0,110,111,528,3118,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,302.9722819,482693.5366,6775498.089,297.9722819,482693.5366,6775498.089,292.9722819,,28267537,82655KararaMKD437,MKD437,0.06,0.95,30,39.88,0.016,1.35,0.05,-0.01,0.087,-10,0.01,40.1,-10
0,111,112,528,3119,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,302.9722819,482693.5366,6775498.089,297.9722819,482693.5366,6775498.089,292.9722819,,28267538,82655KararaMKD437,MKD437,0.41,1.23,30,38.46,0.093,1.44,0.07,0.02,0.073,20,0.017,41.18,-10
0,112,113,528,3120,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,302.9722819,482693.5366,6775498.089,297.9722819,482693.5366,6775498.089,292.9722819,,28267539,82655KararaMKD437,MKD437,0.13,1.27,30,38.94,0.012,1.52,0.05,-0.01,0.059,-10,0.014,40.58,-10
0,113,114,528,3121,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,302.9722819,482693.5366,6775498.089,297.9722819,482693.5366,6775498.089,292.9722819,,28267540,82655KararaMKD437,MKD437,0.12,0.77,30,40.73,0.013,1.53,0.04,0.02,0.07,10,0.017,39.37,-10
0,114,115,528,3122,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,302.9722819,482693.5366,6775498.089,297.9722819,482693.5366,6775498.089,292.9722819,,28267541,82655KararaMKD437,MKD437,0.09,1.16,30,39.86,0.011,1.62,0.04,-0.01,0.066,-10,0.016,39.74,-10
0,115,116,528,3123,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,302.9722819,482693.5366,6775498.089,297.9722819,482693.5366,6775498.089,292.9722819,,28267542,82655KararaMKD437,MKD437,0.07,0.87,30,39.65,0.009,1.47,0.04,-0.01,0.066,-10,0.004,40.46,-10
0,116,117,528,3124,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,302.9722819,482693.5366,6775498.089,297.9722819,482693.5366,6775498.089,292.9722819,,28267543,82655KararaMKD437,MKD437,0.15,0.83,30,40.17,0.012,1.53,0.04,-0.01,0.084,-10,0.001,39.74,-10
0,117,118,528,3125,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,302.9722819,482693.5366,6775498.089,297.9722819,482693.5366,6775498.089,292.9722819,,28267544,82655KararaMKD437,MKD437,0.19,1.2,30,43.82,0.013,0.98,0.06,-0.01,0.09,20,0.001,34.7,-10
0,118,119,529,3126,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,292.9722819,482693.5366,6775498.089,287.4722819,482693.5366,6775498.089,281.9722819,,28267545,82655KararaMKD437,MKD437,0.05,0.87,20,39.09,0.009,1.9,0.05,0.02,0.067,-10,0.008,40.92,-10
0,119,120,529,3127,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,292.9722819,482693.5366,6775498.089,287.4722819,482693.5366,6775498.089,281.9722819,,28267546,82655KararaMKD437,MKD437,0.11,1.1,30,39.38,0.023,1.81,0.06,0.06,0.083,20,0.02,39.99,-10
0,120,121,529,3128,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,292.9722819,482693.5366,6775498.089,287.4722819,482693.5366,6775498.089,281.9722819,,28267547,82655KararaMKD437,MKD437,0.24,0.9,20,39.94,0.18,1.55,0.06,0.07,0.065,-10,0.024,39.19,-10
0,121,122,529,3129,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,292.9722819,482693.5366,6775498.089,287.4722819,482693.5366,6775498.089,281.9722819,,28267548,82655KararaMKD437,MKD437,0.4,0.92,30,39.06,0.26,1.66,0.06,0.04,0.065,20,0.019,40.8,-10
0,122,123,529,3130,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,292.9722819,482693.5366,6775498.089,287.4722819,482693.5366,6775498.089,281.9722819,,28267549,82655KararaMKD437,MKD437,0.22,1.2,30,39.13,0.119,1.3,0.05,0.33,0.058,20,0.012,40.56,-10
0,123,124,529,3131,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,292.9722819,482693.5366,6775498.089,287.4722819,482693.5366,6775498.089,281.9722819,,28267550,82655KararaMKD437,MKD437,0.29,1.16,30,39.19,0.238,1.47,0.07,0.59,0.079,40,0.031,40.23,20
0,124,125,529,3132,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,292.9722819,482693.5366,6775498.089,287.4722819,482693.5366,6775498.089,281.9722819,,28267551,82655KararaMKD437,MKD437,1.7,0.94,30,34.41,1.34,1.29,0.07,0.73,0.08,20,0.043,44.74,10
0,125,126,529,3133,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,292.9722819,482693.5366,6775498.089,287.4722819,482693.5366,6775498.089,281.9722819,,28267552,82655KararaMKD437,MKD437,7.9,1.37,60,19.7,4.76,2.62,0.13,0.47,0.044,50,0.307,52.47,40
0,126,127,529,3134,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,292.9722819,482693.5366,6775498.089,287.4722819,482693.5366,6775498.089,281.9722819,,28267553,82655KararaMKD437,MKD437,9.21,0.72,50,16,5.05,3.01,0.1,0.64,0.033,30,0.202,56.02,40
0,127,128,529,3135,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,292.9722819,482693.5366,6775498.089,287.4722819,482693.5366,6775498.089,281.9722819,,28267554,82655KararaMKD437,MKD437,10.84,0.78,60,13.95,4.46,3,0.11,1.88,0.042,40,0.228,56.74,50
0,128,129,529,3136,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,292.9722819,482693.5366,6775498.089,287.4722819,482693.5366,6775498.089,281.9722819,,28267555,82655KararaMKD437,MKD437,10.91,0.78,60,13.21,3.38,3,0.12,2.29,0.043,50,0.236,58.74,60
0,163,164,532,3171,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,247.9722819,482693.5366,6775498.089,239.4722819,482693.5366,6775498.089,230.9722819,,28267590,82655KararaMKD427,MKD427,0.06,1.28,-10,38.15,0.94,0.88,0.03,0.8,0.105,-10,0.024,40.08,-10
0,164,165,532,3172,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,247.9722819,482693.5366,6775498.089,239.4722819,482693.5366,6775498.089,230.9722819,,28267591,82655KararaMKD427,MKD427,0.04,1.17,-10,39.79,1.02,0.84,0.03,0.57,0.095,-10,0.017,39.19,-10
0,165,166,532,3173,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,247.9722819,482693.5366,6775498.089,239.4722819,482693.5366,6775498.089,230.9722819,,28267592,82655KararaMKD427,MKD427,0.05,1.29,-10,39.32,1.16,0.89,0.03,0.65,0.102,-10,0.02,39.42,-10
0,166,167,532,3174,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,247.9722819,482693.5366,6775498.089,239.4722819,482693.5366,6775498.089,230.9722819,,28267593,82655KararaMKD427,MKD427,0.05,1.26,-10,39.11,1.15,0.86,0.03,0.8,0.107,-10,0.026,40.05,-10
0,167,168,532,3175,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,247.9722819,482693.5366,6775498.089,239.4722819,482693.5366,6775498.089,230.9722819,,28267594,82655KararaMKD427,MKD427,0.06,1.29,10,38.81,1.14,0.89,0.03,0.94,0.099,-10,0.022,39.83,-10
0,168,169,532,3176,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,247.9722819,482693.5366,6775498.089,239.4722819,482693.5366,6775498.089,230.9722819,,28267595,82655KararaMKD427,MKD427,0.05,1.18,-10,37.98,1.12,0.87,0.03,0.61,0.091,-10,0.013,41.38,-10
0,169,170,532,3177,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,247.9722819,482693.5366,6775498.089,239.4722819,482693.5366,6775498.089,230.9722819,,28267596,82655KararaMKD427,MKD427,0.04,1.24,-10,38,1.11,0.85,0.03,0.51,0.115,-10,0.026,41.64,-10
0,170,171,532,3178,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,247.9722819,482693.5366,6775498.089,239.4722819,482693.5366,6775498.089,230.9722819,,28267597,82655KararaMKD427,MKD427,0.05,1.33,-10,38.43,1.08,0.87,0.03,0.66,0.116,-10,0.021,40.45,-10
0,171,172,532,3179,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,247.9722819,482693.5366,6775498.089,239.4722819,482693.5366,6775498.089,230.9722819,,28267598,82655KararaMKD427,MKD427,0.03,1.25,-10,38.61,1.12,0.89,0.03,0.5,0.094,-10,0.017,40.56,-10
0,172,173,532,3180,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,247.9722819,482693.5366,6775498.089,239.4722819,482693.5366,6775498.089,230.9722819,,28267599,82655KararaMKD427,MKD427,0.04,1.29,-10,38.71,1.01,0.88,0.03,0.78,0.098,-10,0.029,40.48,-10
0,173,174,532,3181,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,247.9722819,482693.5366,6775498.089,239.4722819,482693.5366,6775498.089,230.9722819,,28267600,82655KararaMKD427,MKD427,0.03,1.4,-10,38.05,0.989,0.89,0.03,1.01,0.12,-10,0.032,40.81,-10
0,174,175,532,3182,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,247.9722819,482693.5366,6775498.089,239.4722819,482693.5366,6775498.089,230.9722819,,28267601,82655KararaMKD427,MKD427,0.05,1.28,-10,38.96,1.14,0.89,0.03,0.89,0.096,-10,0.025,39.4,-10
0,175,176,532,3183,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,247.9722819,482693.5366,6775498.089,239.4722819,482693.5366,6775498.089,230.9722819,,28267602,82655KararaMKD427,MKD427,0.08,1.14,-10,39.05,1.27,0.89,0.03,0.9,0.09,-10,0.023,39.23,-10
0,176,177,532,3184,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,247.9722819,482693.5366,6775498.089,239.4722819,482693.5366,6775498.089,230.9722819,,28267603,82655KararaMKD427,MKD427,0.08,1.13,-10,39.08,1.27,0.91,0.03,0.96,0.093,-10,0.025,39.39,-10
0,177,178,532,3185,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,247.9722819,482693.5366,6775498.089,239.4722819,482693.5366,6775498.089,230.9722819,,28267604,82655KararaMKD427,MKD427,0.36,1.29,-10,38.42,1.23,1.09,0.04,0.94,0.103,-10,0.016,40.39,-10
0,178,179,532,3186,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,247.9722819,482693.5366,6775498.089,239.4722819,482693.5366,6775498.089,230.9722819,,28267605,82655KararaMKD427,MKD427,0.78,1.24,-10,36.95,1.71,1.16,0.04,0.71,0.08,-10,0.016,41.38,-10
0,179,180,532,3187,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,482693.5366,6775498.089,247.9722819,482693.5366,6775498.089,239.4722819,482693.5366,6775498.089,230.9722819,,28267606,82655KararaMKD427,MKD427,0.34,1.38,10,39.24,1.19,1.04,0.03,1.33,0.093,-10,0.019,38.82,-10
1,0,2,375,2842,1621,Ssh,shale,mudstone,101,mudstone,clastic,sedimentary rock,478317.2707,6772184.04,413.069,478317.6732,6772183.645,412.2434594,478318.0662,6772183.259,411.4089702,,28267266,82655KararaMKD420,MKD420,0.1,1.58,20,39.02,0.131,0.96,0.04,0.71,0.141,-10,0.012,40.66,-10
1,1,2,535,3189,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482784.9795,6775681.384,377.2814909,482785.7951,6775680.546,371.4363621,482785.7951,6775680.546,365.4363621,,28267607,82655KararaMKD427,MKD427,0.17,1.26,-10,38.52,0.929,1.05,0.03,0.47,0.077,-10,0.016,41.71,-10
1,2,4,535,3190,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482784.9795,6775681.384,377.2814909,482785.7951,6775680.546,371.4363621,482785.7951,6775680.546,365.4363621,,28267608,82655KararaMKD427,MKD427,0.29,1.46,-10,39.3,1.22,1.03,0.03,0.69,0.098,-10,0.048,39.65,-10
1,4,6,535,3191,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482784.9795,6775681.384,377.2814909,482785.7951,6775680.546,371.4363621,482785.7951,6775680.546,365.4363621,,28267609,82655KararaMKD427,MKD427,1.04,2.17,-10,35.88,3.03,1.36,0.07,0.06,0.098,-10,0.262,39.86,-10
1,6,8,535,3192,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482784.9795,6775681.384,377.2814909,482785.7951,6775680.546,371.4363621,482785.7951,6775680.546,365.4363621,,28267610,82655KararaMKD427,MKD427,0.4,2,10,35.96,1.83,1.26,0.04,0.5,0.074,-10,0.113,41.94,-10
1,8,10,535,3193,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482784.9795,6775681.384,377.2814909,482785.7951,6775680.546,371.4363621,482785.7951,6775680.546,365.4363621,,28267611,82655KararaMKD427,MKD427,0.3,1.52,-10,40.62,1.32,1.21,0.03,0.44,0.129,-10,0.024,37.51,-10
1,10,12,535,3194,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482784.9795,6775681.384,377.2814909,482785.7951,6775680.546,371.4363621,482785.7951,6775680.546,365.4363621,,28267612,82655KararaMKD427,MKD427,0.11,1.25,-10,39.46,0.664,0.96,0.03,0.94,0.104,-10,0.024,40.03,-10
1,12,13,535,3195,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482784.9795,6775681.384,377.2814909,482785.7951,6775680.546,371.4363621,482785.7951,6775680.546,365.4363621,,28267613,82655KararaMKD427,MKD427,0.04,1.2,-10,38.86,0.594,0.91,0.03,0.51,0.103,-10,0.018,41.49,-10
1,13,14,536,3195,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,365.4363621,482785.7951,6775680.546,361.9363621,482785.7951,6775680.546,358.4363621,,28267613,82655KararaMKD427,MKD427,0.04,1.2,-10,38.86,0.594,0.91,0.03,0.51,0.103,-10,0.018,41.49,-10
1,14,16,536,3196,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,365.4363621,482785.7951,6775680.546,361.9363621,482785.7951,6775680.546,358.4363621,,28267614,82655KararaMKD427,MKD427,0.05,1.04,-10,38.99,0.819,0.9,0.03,0.72,0.068,-10,0.024,40.66,-10
1,16,18,536,3197,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,365.4363621,482785.7951,6775680.546,361.9363621,482785.7951,6775680.546,358.4363621,,28267615,82655KararaMKD427,MKD427,0.06,1.08,-10,38.38,1.01,0.86,0.03,0.76,0.078,-10,0.015,41.15,-10
1,18,20,536,3198,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,365.4363621,482785.7951,6775680.546,361.9363621,482785.7951,6775680.546,358.4363621,,28267616,82655KararaMKD427,MKD427,0.06,1.32,-10,38.62,0.98,0.85,0.03,0.99,0.111,-10,0.019,40.05,-10
1,20,22,537,3199,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,358.4363621,482785.7951,6775680.546,357.4363621,482785.7951,6775680.546,356.4363621,,28267617,82655KararaMKD427,MKD427,0.08,1.07,-10,39.34,1.14,0.89,0.03,0.88,0.083,-10,0.021,39.8,-10
1,22,24,538,3200,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,356.4363621,482785.7951,6775680.546,353.9363621,482785.7951,6775680.546,351.4363621,,28267618,82655KararaMKD427,MKD427,0.18,1.21,-10,38.92,0.881,0.97,0.03,0.81,0.086,-10,0.02,40.6,-10
1,24,26,538,3201,1621,Spt,siltstone,mudstone,101,mudstone,clastic,sedimentary rock,482785.7951,6775680.546,356.4363621,482785.7951,6775680.546,353.9363621,482785.7951,6775680.546,351.4363621,,28267619,82655KararaMKD427,MKD427,0.16,1.43,-10,38.81,1.03,0.9,0.03,0.7,0.111,-10,0.032,40.5,-10
